RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020
94536,12175,84319,Zip,UT,UT,Hyrum,Logan,Cache County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112843,113358,113584,113906,113932,113905,113979,114013,114066,113970,113908,113829,113795,113474,113163,113203,113496,113898,114037,114243,114356,114583,114786,114966,115137,115164,115299,115224,115336,115351,115530,115641,115750,116011,116248,116653,116873,117251,117528,117965,118454,118985,119643,120330,121248,122132,122914,123449,124297,125259,126539,127783,128953,130037,130842,132021,133215,134218,135405,136928,138948,140860,142476,143235,144108,145440,147234,148463,148896,150083,151303,152492,152598,152797,153504,155240,156646,157695,157996,158474,159398,159575,160000,159863,160587,160751,160799,160381,160483,159833,159482,158595,158568,158760,158940,159909,160037,159636,157778,156457,155613,155292,155739,156230,156149,155384,154851,153915,153468,155003,158637,161937,163531,165080,166166,168439,171054,173928,174849,174729,174167,172708,170123,168104,166964,166871,165883,164224,160990,158772,157829,159025,160638,161679,162130,161687,162399,162496,163189,163617,165567,167076,169391,170084,170726,170690,171584,173005,174492,175881,177656,179371,181168,182022,181773,181691,182020,183679,185436,186483,185578,184076,182355,181897,180482,180378,180223,181452,182795,183829,184387,184226,185088,186297,187978,188252,190398,191886,193977,193148,191162,189403,188793,190827,192918,195000,195843,197714,199051,200714,201526,203068,204932,207018,208482,209723,210789,212400,214649,216650,215877,214644,214747,218478,222896,226656,229252,229137,228818,229139,231044,232903,235891,239012,241414,241569,241782,242293,243491,245851,248825,251573,253052,254027,255589,257171,258688,259877,260470,260971,261483,262293,262585
94549,12342,84332,Zip,UT,UT,Providence,Logan,Cache County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156029,155508,155134,154410,154083,154299,154905,155125,154806,154303,154282,154420,154596,154954,155512,156310,156824,156834,156364,156342,156844,157631,158014,158331,158622,158897,159211,159287,159217,158907,158758,158875,159376,160060,160559,161059,161407,161921,162211,162693,163227,163966,164761,165652,167301,168848,170335,171258,172667,174254,175721,177394,178618,180143,181297,182988,182248,181746,181306,183278,185252,187261,189553,190871,192820,194084,195889,196885,199028,201814,204649,206392,207240,208069,209179,211050,212763,214940,216693,219138,221890,224001,225547,225592,225867,225988,225737,225916,226349,226713,227228,225941,225569,224129,224133,223658,224164,223460,223525,221643,220472,217797,216308,216309,217086,218181,217992,218176,217633,218712,219602,222136,222047,222784,222255,221834,218937,216282,213566,211979,210179,207890,204858,202155,200634,200441,199550,198250,196037,194747,194213,194999,196264,197162,197708,196984,197576,197438,198035,198642,201136,203240,205737,206489,207186,207221,208344,210241,211849,213145,215106,217180,219718,221027,221215,220806,220435,221929,223073,223807,223106,222952,222519,222251,220999,220880,221040,222058,224050,225002,226677,227292,229164,229692,230407,230571,232818,235113,237989,239877,239722,239848,239191,241313,242971,246289,248407,251616,251582,251946,251122,252503,254153,256394,258807,261450,263860,266039,268442,270763,273877,276518,280447,283970,289009,293312,296852,296826,296884,297764,301397,303811,306369,307928,309650,309833,310281,311433,313284,316547,319305,322034,322365,323624,325004,327342,329112,331824,333448,334666,335634,337154,339066
94699,12396,84765,Zip,UT,UT,Santa Clara,St. George,Washington County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221928,222762,223070,223152,223195,225209,228807,232888,236707,240456,245057,249305,254095,257663,262146,268587,275830,281345,285952,290349,294271,297631,300200,304018,306605,310909,314522,317722,320106,320208,317187,313029,310995,310714,309588,307921,306903,305721,303783,300711,297124,292855,289468,286794,284068,281007,277881,273209,267765,260835,254813,249191,244509,241895,240258,238432,234531,229416,224686,222770,222071,221559,220529,219991,219023,217558,215193,213008,211477,210635,210409,209975,209789,211230,211877,212080,211365,210992,210561,210273,210463,211313,212378,212640,211818,210059,210385,211443,213394,214930,217217,219543,222031,224221,226241,227392,229511,231608,233343,234784,237228,240215,242582,244825,246953,249429,251144,253903,255606,257231,258239,259671,260669,261352,261688,262302,262763,262775,262735,262264,263139,264252,265619,266391,266650,266975,268207,268896,269334,269156,269886,271073,271655,272975,274321,275805,276997,277901,279105,280730,282866,285512,287405,289203,290636,291278,291675,292687,294705,297514,300103,302084,303723,305429,307785,310757,313896,317014,320145,322970,325073,326490,326605,327846,328983,331043,333374,335730,337822,339148,339905,340788,342343,343417,344995,345467,346643,347260,347540,347593,348020,349348,351287,353232,354881,357170,359894
94414,12606,84049,Zip,UT,UT,Midway,Heber,Wasatch County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262458,262453,263619,265075,267407,269632,273025,276489,280768,285818,291452,296840,301777,307986,313476,320257,326171,333123,338216,343587,348119,352171,355582,359509,363997,367803,371380,373716,375888,376715,377926,378730,379625,379475,378917,377439,375992,374466,372985,371459,369146,367097,364787,362448,358144,353469,348591,345551,342818,339452,335386,331237,327622,323910,320522,317006,314714,312722,312343,311954,311652,310731,309929,309222,308200,306895,305403,304443,303558,302477,300186,297057,293835,292335,291871,291466,291304,291431,291931,291660,291248,291378,292234,293424,294428,295039,295405,296094,297337,298701,300237,302354,304881,307362,309426,311610,314228,316517,318859,321080,323041,324886,326629,328474,329985,331355,333073,334606,336092,337213,338182,339078,339875,340839,341722,342899,344532,345960,347514,349123,351005,352978,354960,357217,359372,361393,363207,365232,367161,369454,370103,370756,371083,372931,375001,376850,378854,380894,383441,384973,386636,388366,391838,395257,398718,401503,404354,407274,410130,413140,416025,419591,422945,426676,430618,435057,439323,442989,446399,450060,453677,457156,460714,463998,466695,468838,471093,473623,476184,478538,481436,484081,486881,489269,491503,493684,496270,498899,500791,502032,503160,504701,505725,506593
94630,13244,84648,Zip,UT,UT,Nephi,Provo-Orem,Juab County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176917,176229,175565,174433,173490,172591,171666,170673,169662,168473,167214,165891,164472,163193,161917,160612,158908,157219,155559,154046,152759,151648,150755,149915,149291,148829,148551,148066,147598,147026,146604,146127,145352,144647,143889,143229,142456,141337,140218,139385,139164,139025,138635,138302,138097,138122,138015,137994,138086,138389,138734,139050,139158,139353,139801,140328,140982,141468,142160,142933,143850,144847,145865,146764,147639,148508,149397,150340,151205,152071,152804,153422,153921,154380,154817,155346,155893,156428,156908,157327,157765,158312,158973,159697,160404,161026,161799,162572,163411,164252,165132,166062,167051,167947,168846,169689,170812,172090,173231,174270,175383,176669,178025,179409,180733,182247,183817,185607,187096,188584,190045,191823,193378,194800,196201,197629,199317,201056,202815,204694,206408,208123,209871,211695,213823,216060,218270,220388,222249,224068,225706,226994,228447,229620,230994,232283,234161,235919,237625,239125,240671,242138,243657,245253,246782,248445,249853,251123,251712,252272
94608,13283,84624,Zip,UT,UT,Delta,,Millard County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118795,118029,117700,116749,116239,115616,115191,114496,113911,113076,112583,111744,111057,110406,109799,109259,108164,107130,105846,104877,103981,103428,102702,102387,102149,102256,101928,101619,101253,101003,100849,100769,100455,100191,99677,99244,98364,97486,96809,96452,96451,96658,96801,97018,97221,97429,97565,97783,98292,98847,99459,99736,99831,99759,100004,100430,101118,101662,102313,102864,103486,104107,104688,105500,106768,107905,109073,109667,110396,111165,112015,112872,113927,115000,116078,116711,116846,117475,117801,118705,119140,119876,120599,121531,122350,123094,123750,124647,125663,126448,127224,127621,128496,129268,130556,131263,132117,132942,134064,135199,136039,136915,137814,139567,140777,142127,142859,144190,144981,145774,146526,147501,148932,150201,151645,152456,153679,154785,155656,156786,158299,160410,162012,163315,164323,165730,167305,168773,169727,170104,170803,171403,172135,172331,172411,172764,173622,174188,174393,174377,174856,175768,176627,177249,177631,178067,178821,179442,179706,180000
94527,13755,84310,Zip,UT,UT,Eden,Ogden-Clearfield,Weber County,,,218158,220968,222820,226264,228142,229476,230138,230508,230582,231179,233556,235409,237057,236503,236803,237016,238306,239542,241725,243872,246176,247480,245652,244375,243083,242686,240967,240200,241996,244179,245254,245948,246725,247375,247943,249056,250317,252705,254960,256039,254428,254032,255361,258249,260446,262545,265969,267692,269917,271364,273303,275427,277437,279048,279434,279695,281187,283142,284816,286058,287512,287984,288824,288927,289498,290068,291883,292905,292273,291386,290960,292562,292472,292871,291489,291890,294641,297819,299956,299684,300354,300689,301946,301162,301615,302065,306426,308958,307792,304622,302113,304119,305771,308278,308726,310357,311473,311926,309497,308241,308441,310099,311348,310967,310987,310741,311206,312103,314003,318383,322699,326591,329460,331879,335083,339248,344763,349322,353899,358604,363218,366834,372671,379231,389131,398980,409036,415654,420698,428295,437761,446570,452800,458443,460886,464277,464691,467958,469451,473848,478509,480181,479961,477228,478425,477066,476109,472240,470108,466576,464120,459693,454681,448652,442679,439281,434250,431124,428980,427170,425022,420707,417197,415386,413731,413460,412957,412695,410384,407652,402539,398429,390640,383024,372594,364223,357299,354548,350584,347138,342692,338051,333847,328993,327856,327363,329172,327697,325091,319111,314864,307934,304549,301390,300769,300236,298156,298181,297904,299933,301432,302370,304066,307862,311175,314979,318446,322459,326483,326926,327706,328193,330597,332660,333287,334289,334730,335221,335127,335819,337515,342178,346022,349437,350317,352709,353745,354305,355076,357751,359362,359928,360620,361299,362837,364033,366554,368474,372489,375685,379008,380037,383497,386953,390146,391827,392814,393969,395558,398740,401442,406063,410463,415674,418285,421204,424287,427384,430088,432727,435924,439740,443580,447714,449779,452768,455912,458983,461215,463489,466977,471230,475107,477590,479326,481892,486742,489525,492060,493355,496612,499241,502062,504247,506311,508904,512236,514423,516058,518824,522334,526877
94610,14050,84627,Zip,UT,UT,Ephraim,,Sanpete County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139635,139137,138710,138027,137446,136861,136148,135175,134268,133378,132782,132048,131189,130248,129362,128136,126706,125257,124107,123312,122587,121886,120950,120094,119541,119471,119425,119494,119587,119675,119585,119405,119048,118635,117878,117347,116655,115815,114949,114446,114243,114175,114087,114181,114228,114455,115272,116142,117040,117523,118040,118440,118749,119181,119785,120410,121240,121955,122647,123148,123874,124788,125911,126837,127739,128600,129536,130451,131195,132017,132660,133352,133787,134341,134786,135413,136039,136589,136991,137337,137847,138383,138982,139626,140518,141453,142333,143052,143718,144404,145133,145981,146877,147709,148587,149423,150098,150606,151271,152234,153402,154554,155704,156817,157858,158958,160065,161215,162482,163957,165554,167030,168359,169594,170790,172003,173230,174551,175748,177258,178962,180666,182338,183781,185398,186919,188472,190186,191327,192556,193550,194758,195134,195114,195931,197302,199101,200044,201118,201873,203116,204134,205290,205975,207080,208342,208801,208846,208370,208533
94583,14337,84526,Zip,UT,UT,Helper,Price,Carbon County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98023,98777,99263,100545,101781,102960,104346,105779,107387,108725,110282,112108,113886,115213,116497,117653,118821,120063,120845,121713,122381,123349,123723,123410,122807,122623,122889,122955,122736,122407,122190,121558,120472,119417,118643,118145,118018,117607,117079,116367,116100,115514,114657,113513,112635,111679,110662,109613,108537,107770,106868,106541,106035,105859,105522,105665,105703,105792,105723,105660,105358,104872,104527,103192,101805,100442,99904,99267,98740,98541,98521,98486,98432,98480,98476,98833,99305,99667,99848,100037,100247,100390,100465,100741,101165,101673,102359,103150,104204,105235,106110,106874,107707,108437,109268,110006,110808,111526,112072,112617,112976,113550,114250,114973,115439,115896,116425,116913,117187,117431,117793,118372,118860,119297,119500,119873,120426,121111,121685,122239,123003,123682,124412,125023,125771,126341,126908,127434,128105,128749,129372,130141,130816,131608,132245,133110,133912,134658,135431,136447,137458,138288,138979,139623,140455,141534,142548,143169,143762,144737,146010,146898,147461,147951,148761,149789,150577,151310,152054,153071,153818,154385,154931,155520,156167,157308,158475,159619,160449,161076,161687,162139,162710,163115,163240,163338,163410,163020,162315
94556,14821,84339,Zip,UT,UT,Wellsville,Logan,Cache County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154722,154678,154915,155431,155920,156458,156888,157489,157618,157576,157406,157527,157735,158209,158458,158671,158985,159166,159356,159329,159777,160240,160785,161219,161540,161813,162006,161892,161687,161591,161813,161935,162199,162775,163503,163993,164299,164568,165045,165615,166211,166842,167453,168313,169872,171557,173156,173880,175118,176457,178215,180331,182444,184915,186696,188498,187895,187495,187672,190337,192565,194001,194279,193553,193426,193252,194567,195756,198132,200324,201479,202224,203113,205058,207833,210908,213028,214602,215210,216414,217458,218115,219503,219780,220285,220171,220182,220221,220687,221253,221439,220093,219494,219406,219523,219940,219494,218114,215629,212794,211723,210426,211151,211836,212522,212115,211311,209248,207623,208556,211501,215739,215997,215484,212916,211928,211733,211853,211080,209920,208810,206561,203277,200051,198349,198785,198381,197203,193456,191089,190047,191333,193169,194140,194652,193272,193606,193024,193928,194835,196961,198641,200419,201370,201483,201285,202096,205073,207679,209146,210220,211363,214247,215459,215409,214082,213621,214996,215381,214309,211582,210835,210945,211622,210099,209986,210228,210941,211481,210958,212261,212940,214983,215008,214765,213580,214065,214938,216845,220342,222856,225677,226328,229501,232536,237079,240598,245361,249410,253088,255103,255733,257022,258548,261442,264889,268250,271407,274156,276336,278480,280022,283346,287668,292962,297726,300377,297789,294694,293021,296255,299959,304001,307556,309888,310259,310744,311860,313797,318432,322957,327226,327691,327975,328129,329141,330590,333358,335286,336758,338257,339944,341904
94386,15061,84017,Zip,UT,UT,Coalville,Summit Park,Summit County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247274,246863,247534,248921,251173,253645,256193,258729,260499,262313,265295,269277,273522,277879,281306,284333,286659,289626,292175,294825,297913,301263,303035,303373,303325,304292,305696,306670,306575,305392,304333,303294,303268,302932,302279,301105,299437,297930,296538,295007,293870,291581,289962,287511,285149,282029,278664,275667,272890,271037,269625,268407,266758,263773,261183,259906,259794,259888,259749,259267,259173,258282,257914,257604,257653,260575,262467,264047,263528,263609,264186,264825,265712,265886,264808,263689,263547,264431,265274,265528,265327,265547,266000,266981,267571,269048,271076,272670,274155,274880,276843,278841,281428,283357,285066,286518,288200,290401,292879,296090,297811,298549,299252,300934,302722,303167,302807,302940,303010,303524,304012,305059,306099,307184,306461,305424,305177,307894,312512,316942,319910,319529,318206,316875,318823,321199,326167,330298,335155,337514,338187,336873,337311,341497,348043,353286,355113,355533,354698,356541,357084,359970,363087,369418,375832,379461,381343,382558,387217,391789,396474,396512,400533,402250,405986,407998,411035,412667,416287,422573,428273,433936,435955,439653,440637,444637,447692,448080,447199,449427,450520,450311,449503,449332,452203,455696,459522,461837,463896
94649,15123,84713,Zip,UT,UT,Beaver,,Beaver County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204109,202352,200809,199095,198067,198522,197530,196569,194403,192843,191708,190720,189673,189204,189725,190121,190034,188359,188126,188237,190451,192376,194251,195924,197292,198750,199696,198879,197923,196678,197714,198739,199467,199565,198904,198666,199547,200719,201918,203468,204781,206408,205903,204852,204186,204314,204639,204722,204733,205851,206309,207644,209462,211805,213801,216099,217899,219161,220374,221457,222045,221551,221398,220344
94629,15171,84647,Zip,UT,UT,Mount Pleasant,,Sanpete County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129017,128607,128236,127574,126933,126423,125706,124903,124033,123130,122242,121076,120232,119478,118781,117776,116567,115313,114368,113513,112918,112352,111960,111604,110982,110519,110213,110059,110030,109879,109635,109427,108916,108503,108047,108080,107747,106837,105724,105039,104764,104460,104235,104075,104030,103925,103306,102877,102943,103735,104470,104893,105190,105426,105785,106103,106700,107240,108166,108517,109257,109801,110850,111575,112324,113296,114207,115074,115743,116543,117353,118251,118724,119071,119278,119735,120062,120375,120704,121259,121698,122075,122471,123103,124017,124983,125798,126524,127309,128028,128723,129476,130400,131301,132169,132911,133416,133818,134323,135122,136030,137037,138063,138891,139759,140724,141685,142654,143390,144438,145451,146619,147707,148728,149784,150684,151517,152328,153273,154551,156037,157400,158904,160130,161491,162647,163748,165173,166056,167022,167696,168751,169648,170262,171394,172666,174282,175172,176219,176958,178257,179397,180610,181246,181874,182638,182825,182908,182560,182801
94572,15265,84511,Zip,UT,UT,Blanding,,San Juan County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145272,144877,144535,143633,142876,142239,141977,141379,140593,139070,137670,136259,135294,134171,132773,131681,130397,129193,127499,126397,125503,125496,125551,125843,125751,125697,125767,125640,125549,125115,124562,123956,123444,123064,122392,121443,120311,119708,119592,119677,119741,119847,120455,120621,120813,120895,121127,121440,121833,122374,122867,123213,123717,124392,125087,125955,126844,127678,128588,129315,130226,130746,131151,131636,132083,132745,133210,133835,134410,134832,135010,135269,135611,136194,136808,137347,137807,138018,138224,138514,138878,139450,140215,140938,141611,142053,142546,143138,143870,144662,145612,146410,147214,147869,148485,149172,149896,150841,151894,152971,154078,155109,156187,157274,158271,159157,160244,161543,162877,164124,165095,166125,166745,167667,168434,169329,170310,171485,172865,174144,175392,176495,177591,178575,180012,181185,182660,183793,185071,185941,186979,187954,188786,189136,189582,190290,190942,191429,191567,191807,191798,191919,191636,191272,190880,190794,190542,189973
